House_Address,Price,Bedrooms,Bathrooms,SqFT,lot,yearbuilt,lastsoldifavailable,heattype,zillowdays,cooling,parking,basement,fireplace,floorcover
House_Address,Price,Bedrooms,Bathrooms,SqFT,lot,yearbuilt,lastsoldifavailable,heattype,zillowdays,cooling,parking,basement,fireplace,floorcover
"2107 Emerald Dr , Champaign, IL 61822","$300,000 ",6 beds,3.5 baths,"2,286 sq ft",Contact for details,2005,"Jun 2012 for $300,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"4708 Watermark Dr , Champaign, IL 61822","$313,000 ",5 beds,3.5 baths,"2,318 sq ft","9,600 sqft",2005,"Dec 2012 for $313,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2106 Vale St , Champaign, IL 61822","$31,000 ",5 beds,3.5 baths,"2,681 sq ft","10,010 sqft",2005,"Jun 2011 for $31,000",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Unknown
"4708 Horse Creek Dr , Champaign, IL 61822","$261,000 ",4 beds,3 baths,"2,512 sq ft",0.33 acres,2005,"Mar 2011 for $261,000",Contact for details,Unknown,Garage - Attached,Unfinished,Yes,"Carpet, Tile",Unknown
"2009 Vale St , Champaign, IL 61822","$278,000 ",4 beds,3 baths,"2,480 sq ft","9,490 sqft",2005,"Jul 2012 for $278,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1802 Benodot St , Champaign, IL 61822","$389,000 ",5 beds,4.5 baths,"2,746 sq ft",0.27 acres,2005,"Dec 2012 for $389,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2413 Waterville Dr , Champaign, IL 61822","$233,000 ",4 beds,2.5 baths,"2,257 sq ft","2,256 sqft",2005,"Oct 2013 for $233,000",Contact for details,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"3906 Trailway Dr , Champaign, IL 61822","$216,000 ",4 beds,2.5 baths,"2,303 sq ft",Contact for details,2005,"Oct 2012 for $216,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3925 Summer Sage Ct , Champaign, IL 61822","$171,500 ",3 beds,4 baths,"2,311 sq ft","4,080 sqft",2005,"Jun 2012 for $171,500",Contact for details,Unknown,Unknown,Unknown,No,Unknown,No
"3927 Summer Sage Ct , Champaign, IL 61822","$153,000 ",3 beds,3.5 baths,"2,524 sq ft","2,125 sqft",2005,"Jul 2013 for $153,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"1316 W Ridge Ln , Champaign, IL 61822","$232,000 ",4 beds,3.5 baths,"2,824 sq ft","1,981 sqft",2005,"Aug 2013 for $232,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"3903 Daffodil Ln , Champaign, IL 61822","$220,000 ",4 beds,2.5 baths,"2,203 sq ft",Contact for details,2005,"Aug 2013 for $220,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"3916 Daffodil Ln , Champaign, IL 61822","$200,000 ",3 beds,2.5 baths,"2,905 sq ft","9,147 sqft",2005,"Mar 2013 for $200,000",Contact for details,Unknown,Unknown,Unknown,Yes,Carpet,Unknown
"3914 Wild Flower Dr , Champaign, IL 61822","$243,000 ",4 beds,2.5 baths,"2,392 sq ft","8,400 sqft",2005,"Jan 2011 for $243,000",Contact for details,Unknown,Unknown,Unfinished,Yes,Unknown,Unknown
"3913 Trailway Dr , Champaign, IL 61822","$225,000 ",4 beds,2.5 baths,"2,261 sq ft","8,400 sqft",2005,"Jun 2012 for $225,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"4508 Southford Trace Dr , Champaign, IL 61822","$895,000 ",5 beds,5 baths,"4,388 sq ft",Contact for details,2005,"Jun 2013 for $895,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"4408 Curtis Meadow Dr , Champaign, IL 61822","$373,000 ",5 beds,5 baths,"3,865 sq ft",0.35 acres,2005,"Jun 2011 for $373,000",Forced air,Central,Unknown,Unknown,Yes,Carpet,Unknown
"1613 Mullikin Dr , Champaign, IL 61822","$810,000 ",4 beds,4.5 baths,"3,986 sq ft",0.38 acres,2005,"Jul 2012 for $810,000",Forced air,Central,Unknown,Unknown,Unknown,Hardwood,Unknown
"1303 Farley Ln , Champaign, IL 61822","$218,000 ",4 beds,3 baths,"2,352 sq ft","2,352 sqft",2005,"Jul 2013 for $218,000",Forced air,Central,Garage - Attached,Unknown,No,"Carpet, Hardwood, Tile",No
"1309 Farley Ln , Champaign, IL 61822","$219,000 ",4 beds,3 baths,"2,146 sq ft","6,540 sqft",2005,"May 2011 for $219,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1316 W Ridge Ln , Champaign, IL 61822","$232,000 ",4 beds,3.5 baths,"2,824 sq ft","1,981 sqft",2005,"Aug 2013 for $232,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"3927 Summer Sage Ct , Champaign, IL 61822","$153,000 ",3 beds,3.5 baths,"2,524 sq ft","2,125 sqft",2005,"Jul 2013 for $153,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"3925 Summer Sage Ct , Champaign, IL 61822","$171,500 ",3 beds,4 baths,"2,311 sq ft","4,080 sqft",2005,"Jun 2012 for $171,500",Contact for details,Unknown,Unknown,Unknown,No,Unknown,No
"3906 Trailway Dr , Champaign, IL 61822","$216,000 ",4 beds,2.5 baths,"2,303 sq ft",Contact for details,2005,"Oct 2012 for $216,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"812 Switchgrass Ln , Champaign, IL 61822","$219,900 ",4 beds,3 baths,"2,307 sq ft","8,400 sqft",2005,"May 2011 for $212,500","Forced air, Other",73,Central,Garage - Attached,Unknown,Yes,"Carpet, Linoleum / Vinyl"
"3412 Waterville Ct , Champaign, IL 61822","$285,500 ",5 beds,5 baths,"3,018 sq ft",Contact for details,2004,"Jun 2013 for $285,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Linoleum / Vinyl",Unknown
"3406 Waterville Ct , Champaign, IL 61822","$250,000 ",3 beds,3.5 baths,"2,466 sq ft",64.01 acres,2004,"Aug 2011 for $250,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2404 Prairieridge Pl , Champaign, IL 61822","$330,000 ",36.92 acres,"Nov 2010 for $330,000",1096,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3108 Summithill Pl , Champaign, IL 61822","$325,500 ",4 beds,2.5 baths,"3,114 sq ft","3,114 sqft",2004,"Sep 2013 for $325,500",Forced air,Central,Garage - Attached,Unfinished,Yes,"Carpet, Hardwood",No
"2502 Waterville Dr , Champaign, IL 61822","$330,000 ",5 beds,2.5 baths,"2,879 sq ft","2,879 sqft",2004,"Apr 2013 for $330,000",Forced air,Central,Garage - Attached,Unfinished,Yes,"Carpet, Hardwood, Tile",Yes
"1812 Vale St , Champaign, IL 61822","$377,500 ",5 beds,3.5 baths,"3,919 sq ft","2,787 sqft",2004,"Jul 2013 for $377,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"2508 Sawgrass Ln , Champaign, IL 61822","$324,000 ",5 beds,3.5 baths,"3,674 sq ft",Contact for details,2004,"Jul 2012 for $324,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1810 Vale St , Champaign, IL 61822","$394,000 ",4 beds,4.5 baths,"4,166 sq ft",0.25 acres,2004,"Sep 2011 for $394,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1813 Benodot St , Champaign, IL 61822","$342,000 ",4 beds,2.5 baths,"2,854 sq ft",0.26 acres,2004,"Feb 2012 for $342,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1808 Vale St , Champaign, IL 61822","$395,000 ",4 beds,4.5 baths,"4,885 sq ft",0.26 acres,2004,"Mar 2011 for $395,000",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Unknown
"1906 Mullikin Dr , Champaign, IL 61822","$397,500 ",4 beds,3.5 baths,"2,796 sq ft",0.37 acres,2004,"Feb 2012 for $397,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1906 Mullikin Dr , Champaign, IL 61822","$397,500 ",4 beds,3.5 baths,"2,796 sq ft",0.37 acres,2004,"Feb 2012 for $397,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2109 Emerald Dr , Champaign, IL 61822","$240,000 ",4 beds,2.5 baths,"2,373 sq ft","10,790 sqft",2004,"Mar 2012 for $240,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3408 Wynstone Dr , Champaign, IL 61822","$251,000 ",4 beds,3 baths,"2,405 sq ft","2,404 sqft",2004,"Apr 2013 for $251,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2001 Emerald Dr , Champaign, IL 61822","$240,000 ",4 beds,3 baths,"2,300 sq ft",0.3 acres,2004,"Jul 2011 for $240,000",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Unknown
"1904 Mullikin Dr , Champaign, IL 61822","$452,500 ",5 beds,3.5 baths,"3,105 sq ft",0.53 acres,2004,"Feb 2012 for $452,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"4801 Stonebridge Dr , Champaign, IL 61822","$302,500 ",4 beds,3.5 baths,"2,537 sq ft",Contact for details,2004,"Jun 2012 for $302,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3902 Wild Flower Dr , Champaign, IL 61822","$235,000 ",4 beds,3 baths,"2,521 sq ft",Contact for details,2004,"Jun 2013 for $235,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"1701 Mullikin Dr , Champaign, IL 61822","$865,000 ",5 beds,5.5 baths,"4,748 sq ft",Contact for details,2004,"Jun 2012 for $865,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3919 Tallgrass Dr , Champaign, IL 61822","$197,000 ",3 beds,2.5 baths,"2,216 sq ft",Contact for details,2004,"Oct 2012 for $197,000",Contact for details,Unknown,Unknown,Unknown,No,Unknown,No
"3907 Wild Flower Dr , Champaign, IL 61822","$212,000 ",5 beds,4 baths,"2,303 sq ft","8,400 sqft",2004,"Aug 2013 for $212,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"910 Switchgrass Ln , Champaign, IL 61822","$220,000 ",4 beds,2 baths,"2,414 sq ft","8,052 sqft",2004,"Jun 2011 for $220,000",Forced air,Central,Garage - Attached,Unfinished,Yes,"Carpet, Hardwood",Unknown
"3511 W Hensley Rd , Champaign, IL 61822","$345,000 ",3 beds,4 baths,"2,247 sq ft",5.17 acres,2004,"Jun 2012 for $345,000",Contact for details,Unknown,Garage - Attached,Unknown,Yes,Unknown,Unknown
"1107 Waters Edge Rd , Champaign, IL 61822","$232,000 ",4 beds,2 baths,"2,454 sq ft","8,128 sqft",2004,"Sep 2011 for $232,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1207 Waters Edge Rd , Champaign, IL 61822","$245,000 ",5 beds,4 baths,"2,428 sq ft",Contact for details,2004,"Jul 2013 for $245,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"3909 Summer Sage Ct , Champaign, IL 61822","$153,500 ",3 beds,3 baths,"2,244 sq ft",Contact for details,2004,"Aug 2013 for $153,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood",Unknown
"704 Sedgegrass Dr , Champaign, IL 61822","$163,000 ",3 beds,3.5 baths,"2,220 sq ft","7,405 sqft",2004,"Sep 2013 for $163,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"819 Sedgegrass Dr , Champaign, IL 61822","$218,000 ",4 beds,2.5 baths,"2,343 sq ft",Contact for details,2004,"Jul 2012 for $218,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2511 Sawgrass Ln , Champaign, IL 61822","$346,000 ",5 beds,4.5 baths,"2,977 sq ft",95 sqft,2003,"Aug 2013 for $346,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2510 Waterville Dr , Champaign, IL 61822","$287,500 ",4 beds,2.5 baths,"2,532 sq ft",0.25 acres,2003,"Jun 2013 for $287,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"3408 Waterville Ct , Champaign, IL 61822","$290,000 ",4 beds,4 baths,"2,382 sq ft",0.6 acres,2003,"Jun 2012 for $290,000",Forced air,"Central, Geothermal",Garage - Attached,Unfinished,Yes,"Carpet, Hardwood, Tile",Yes
"3016 Wynstone Dr , Champaign, IL 61822","$275,000 ",4 beds,4 baths,"3,572 sq ft",0.25 acres,2003,"Sep 2011 for $275,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2214 Mullikin Dr , Champaign, IL 61822","$246,000 ",5 beds,4 baths,"2,432 sq ft",0.3 acres,2003,"Jan 2012 for $246,000",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Unknown
"3403 Weeping Cherry Ct , Champaign, IL 61822","$194,000 ",4 beds,2.5 baths,"2,113 sq ft",Contact for details,2003,"Jan 2011 for $194,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2110 Strand Dr , Champaign, IL 61822","$280,000 ",4 beds,3 baths,"2,711 sq ft",Contact for details,2003,"Sep 2011 for $280,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2506 Sawgrass Ln , Champaign, IL 61822","$260,000 ",4 beds,3.5 baths,"3,106 sq ft","2,147 sqft",2003,"May 2013 for $260,000",Forced air,Central,Garage - Attached,Finished,Yes,"Carpet, Hardwood, Tile",No
"2110 Strand Dr , Champaign, IL 61822","$280,000 ",4 beds,3 baths,"2,711 sq ft",Contact for details,2003,"Sep 2011 for $280,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3202 Sandhill Ln , Champaign, IL 61822","$337,000 ",4 beds,3.5 baths,"2,664 sq ft",122 sqft,2003,"Sep 2012 for $337,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2506 Sawgrass Ln , Champaign, IL 61822","$260,000 ",4 beds,3.5 baths,"3,106 sq ft","2,147 sqft",2003,"May 2013 for $260,000",Forced air,Central,Garage - Attached,Finished,Yes,"Carpet, Hardwood, Tile",No
"1506 Waterford Pl , Champaign, IL 61821","$330,000 ",4 beds,2.5 baths,"2,750 sq ft",96 sqft,2003,"Apr 2011 for $330,000",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Unknown
"3402 Weeping Cherry Ct , Champaign, IL 61822","$285,000 ",4 beds,3.5 baths,"3,299 sq ft",5 sqft,2003,"Nov 2012 for $285,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"4503 Ironwood Ln , Champaign, IL 61822","$414,000 ",5 beds,3.5 baths,"3,689 sq ft",76 acres,2003,"Jul 2011 for $414,000",Forced air,Central,Garage - Attached,Finished,Yes,"Hardwood, Linoleum / Vinyl, Tile",Yes
"3006 Countrybend Ln , Champaign, IL 61822","$238,000 ",3 beds,3.5 baths,"2,350 sq ft","10,018 sqft",2003,"Dec 2010 for $200,000",Contact for details,234,Unknown,Garage - Attached,Unknown,Yes,Unknown
"2504 Pinehurst Dr , Champaign, IL 61822","$310,000 ",5 beds,3.5 baths,"2,955 sq ft",0.37 acres,2003,"May 2011 for $310,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2113 Emerald Dr , Champaign, IL 61822","$325,000 ",5 beds,3 baths,"2,708 sq ft",0.3 acres,2003,"Dec 2011 for $325,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2112 Emerald Dr , Champaign, IL 61822","$332,500 ",4 beds,3 baths,"3,186 sq ft",0.26 acres,2003,"May 2012 for $332,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"4501 Ironwood Ln , Champaign, IL 61822","$340,000 ",4 beds,3 baths,"2,284 sq ft",0.36 acres,2003,"Mar 2011 for $340,000",Forced air,Central,Garage - Attached,Finished,Yes,"Carpet, Tile",Unknown
"3408 Waterville Ct , Champaign, IL 61822","$290,000 ",4 beds,4 baths,"2,382 sq ft",0.6 acres,2003,"Jun 2012 for $290,000",Forced air,"Central, Geothermal",Garage - Attached,Unfinished,Yes,"Carpet, Hardwood, Tile",Yes
"2510 Waterville Dr , Champaign, IL 61822","$287,500 ",4 beds,2.5 baths,"2,532 sq ft",0.25 acres,2003,"Jun 2013 for $287,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"2906 Wendover Pl , Champaign, IL 61822","$485,000 ",5 beds,4.5 baths,"3,433 sq ft",0.43 acres,2003,"Feb 2011 for $485,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3812 Crail Rd , Champaign, IL 61822","$195,500 ",4 beds,3 baths,"2,560 sq ft",0.26 acres,2003,"Nov 2011 for $195,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3301 Wynstone Dr , Champaign, IL 61822","$276,000 ",4 beds,3 baths,"2,979 sq ft","9,016 sqft",2002,"Sep 2011 for $276,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2508 Crystal Tree Dr , Champaign, IL 61822","$267,500 ",4 beds,4 baths,"2,400 sq ft",0.28 acres,2002,"Oct 2013 for $267,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"2308 Naples Ct , Champaign, IL 61822","$185,000 ",3 beds,2.5 baths,"2,099 sq ft","2,099 sqft",2002,"Jul 2013 for $185,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"2704 Windward Blvd , Champaign, IL 61821","$497,000 ",5 beds,3.5 baths,"4,587 sq ft",0.44 acres,2002,"Jan 2011 for $497,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"4507 Graves Ct , Champaign, IL 61822","$331,000 ",5 beds,3.5 baths,"4,044 sq ft","3,145 sqft",2002,"Jun 2013 for $331,000",Contact for details,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"4506 Graves Ct , Champaign, IL 61822","$312,000 ",4 beds,4 baths,"2,464 sq ft",Contact for details,2002,"Jul 2013 for $312,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"2103 Strand Dr , Champaign, IL 61822","$362,000 ",5 beds,5 baths,"2,381 sq ft",Contact for details,2002,"Apr 2013 for $362,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"2506 Crystal Tree Dr , Champaign, IL 61822","$283,000 ",4 beds,3 baths,"2,523 sq ft",Contact for details,2002,"Jun 2011 for $283,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2513 Crystal Tree Dr , Champaign, IL 61822","$286,000 ",5 beds,3.5 baths,"2,548 sq ft",0.28 acres,2002,"Jun 2012 for $286,000",Forced air,Central,Garage - Attached,Finished,Yes,"Carpet, Tile",No
"2507 Crystal Tree Dr , Champaign, IL 61822","$309,000 ",5 beds,4 baths,"2,945 sq ft",0.25 acres,2002,"Jun 2011 for $309,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2308 Naples Ct , Champaign, IL 61822","$185,000 ",3 beds,2.5 baths,"2,099 sq ft","2,099 sqft",2002,"Jul 2013 for $185,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"1709 Brighton Ct , Champaign, IL 61822","$660,000 ",4 beds,7 baths,"5,961 sq ft",0.39 acres,2002,"Sep 2011 for $660,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1707 Byrnebruk Dr , Champaign, IL 61822","$270,000 ",4 beds,2.5 baths,"2,672 sq ft",Contact for details,2002,"Jun 2012 for $270,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3507 Royal Oak Ct , Champaign, IL 61822","$192,000 ",4 beds,2.5 baths,"2,208 sq ft",Contact for details,2002,"Aug 2013 for $192,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Linoleum / Vinyl",Unknown
"4509 Crossgate Dr , Champaign, IL 61822","$254,000 ",4 beds,3.5 baths,"3,800 sq ft","9,750 sqft",2001,"Aug 2011 for $254,000",Contact for details,Unknown,Unknown,Finished,Yes,Unknown,Unknown
"4512 Doverbrook Dr , Champaign, IL 61822","$321,000 ",5 beds,4 baths,"4,154 sq ft",0.28 acres,2001,"Jul 2012 for $321,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2206 Mullikin Dr , Champaign, IL 61822","$230,000 ",4 beds,3.5 baths,"2,642 sq ft","7,380 sqft",2001,"Jul 2013 for $230,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"2001 Mullikin Dr , Champaign, IL 61822","$246,500 ",4 beds,3.5 baths,"2,378 sq ft","8,760 sqft",2001,"Aug 2011 for $246,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2003 Mullikin Dr , Champaign, IL 61822","$248,000 ",4 beds,4 baths,"3,044 sq ft","8,760 sqft",2001,"Oct 2011 for $248,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2115 Mullikin Dr , Champaign, IL 61822","$420,000 ",6 beds,4.5 baths,"3,677 sq ft","9,900 sqft",2001,"Mar 2011 for $420,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2517 Pinehurst Dr , Champaign, IL 61822","$285,000 ",4 beds,2.5 baths,"3,010 sq ft",Contact for details,2001,"Jan 2013 for $285,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"4414 Southford Trace Dr , Champaign, IL 61822","$715,000 ",4 beds,5 baths,"3,956 sq ft",0.48 acres,2001,"Sep 2011 for $715,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"2515 Pinehurst Dr , Champaign, IL 61822","$306,500 ",4 beds,2.5 baths,"3,000 sq ft","10,400 sqft",2001,"Jan 2011 for $306,500",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3401 Country Bend Pl , Champaign, IL 61822","$270,000 ",4 beds,2.5 baths,"2,346 sq ft","2,347 sqft",2001,"Apr 2013 for $270,000",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Hardwood, Tile",Unknown
"3304 Woodspring Ln , Champaign, IL 61822","$241,000 ",3 beds,2.5 baths,"2,158 sq ft",Contact for details,2001,"Jul 2012 for $241,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"3005 Weeping Cherry Dr , Champaign, IL 61822","$315,000 ",5 beds,3.5 baths,"2,957 sq ft",212.58 acres,2001,"Apr 2012 for $315,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"1504 Broadmoor Dr , Champaign, IL 61821","$268,500 ",4 beds,3 baths,"3,408 sq ft",0.28 acres,2001,"Jun 2013 for $268,500",Forced air,Central,Garage - Attached,Unknown,Unknown,"Carpet, Tile",Unknown
"2804 Oakmont Ct , Champaign, IL 61821","$512,500 ",5 beds,4 baths,"4,450 sq ft",Contact for details,2001,"Aug 2011 for $512,500",Contact for details,Unknown,Unknown,Unknown,Yes,Unknown,Unknown
"4202 Curtis Meadow Dr , Champaign, IL 61822","$315,000 ",5 beds,3.5 baths,"2,384 sq ft","2,220 sqft",2001,"Jul 2012 for $315,000",Contact for details,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
